chrom,start,pvEW,l2EW,pvWY,l2WY
chr13,53331683,,0,0.00097573606238221,-3
chr13,53331684,,0,0.00216204604611947,-1.58496250072116
chr13,53473467,1,0.175571564583454,0.00368391880480022,1.39558513661267
chr13,53865777,0.0276268749996148,-1.29956028185891,0.00456463550999236,1.41503749927884
chr13,53912454,0.00747667738709209,1.14135584924554,1,0.0874628412503394
chr13,54381080,0.146399099282964,-1.4594316186373,0.00988998777946401,1.58496250072116
chr13,54448298,0.00847648730957549,1.79795622405535,0.203317595518378,-0.880418384247328
chr13,54505055,0.00352485737598964,1.34464817138745,0.222787465069509,-0.316633795217849
chr13,54571781,0.00379893612147443,2.77760757866355,0.721908566220777,0.185866545311334
chr13,54744641,0.204799569971553,0.830074998557688,0.000994649336780237,-Inf
chr13,55021500,0.00539692751875329,-1.97400479146706,0.339192054042514,-Inf
chr13,55052325,0.742786863097781,-0.169925001442312,0.00565759781506436,-1.41503749927884
chr13,55413187,0.000382666818687985,-2.90689059560852,0.906431683559339,-Inf
chr13,55413344,0.00963667057880939,-Inf,,
chr13,55414858,0.00982327450751925,Inf,1,0.115477217419936
chr13,55414943,0.0035914469539167,3.08091999538357,1,-0.036525876025114
chr13,55414958,0.00256044496950763,Inf,1,-0.0740005814437768
chr13,55414971,0.00602401319549723,2.09686153925259,1,0.0406419844973461
chr13,55418009,0.00100797624037675,-2.01707351335894,1,-0.485426827170242
chr13,55757322,0.00090983963005948,2.22239242133645,1,0.0995356735509144
chr13,55994614,0.000111927272711953,-Inf,0.915703548084623,Inf
chr13,56118029,0.00882457630623424,-1.92199748799873,1,0.777607578663552
chr13,56133571,1,-0.0227200765000835,0.00442184525142609,2.12553088208386
chr13,56155055,0.630538538798607,-0.344648171387446,0.00180748597806104,-3.56224242422107
chr13,56208425,0.00272834232087952,2.4374053123073,0.0139697819212135,-1.73696559416621
chr13,56471808,0.000132286244911671,-1.87446911791614,0.192920789425242,0.956931278108114
chr13,56477204,0.00492743010339407,-1.22239242133645,0.0370473154052337,1.12285674778553
chr13,56477234,0.000399246963201982,-2.58496250072116,0.577769662729235,1.02236781302845
chr13,56506960,1,Inf,0.00301888826270493,3.39231742277876
chr13,56529985,0.00253564803222235,-Inf,0.248849799074792,Inf
chr13,56532452,0.363122867690074,-0.752907138035228,0.00376712560852814,1.16580889297008
chr13,56572201,0.00105998576217642,-2.26149224102539,1,0.387023123109247
chr13,56597984,1,-0.0406419844973458,0.00139807464121155,-Inf
chr13,56615629,0.749394184962571,-0.374395514781498,0.00576534018431641,-3.16992500144231
chr13,56940979,0.00647401187856223,-1.58496250072116,0.0461181774689846,1.58496250072116
chr13,57062988,0.325168890805374,-0.833350130590548,0.00408927719102896,1.38589115361933
chr13,58114719,1,0.166649869409452,0.00290774842103374,-Inf
chr13,58115704,1,-0.21501289097085,0.00281178199588429,-3.46948528330122
chr13,58115719,0.0421420159737151,Inf,0.00403280687721971,-3.43538614467065
chr13,58340029,0.0069206554442795,-1,0.0349272766878514,0.888968687611256
chr13,58358276,0.0060274169156343,1.58496250072116,0.103727717345522,-0.584962500721156
chr13,58470090,0.540193972310734,-1.03242147769238,0.00250561131094943,2.0630097975258
chr13,58475661,0.0056629202736455,-Inf,0.357158048442737,Inf
chr13,58507840,0.00581236241848456,-0.906890595608519,0.824973161566888,0.269460674993227
chr13,58601649,1,0.012072832300575,0.00215489223705753,-1.81942775435818
chr13,59216606,0.545466789429335,-Inf,0.00528695891593879,Inf
chr13,59220628,0.0805342682994114,-1.4594316186373,0.00580458054945589,1.8073549220576
chr13,59375221,0.335176871755022,0.380103709169457,0.0040727905792578,-1.55942740861402
chr13,59487094,0.289807477553652,-0.750480400640688,0.00853294543525473,1.37851162325373
chr13,59501126,,0,9.26303907062996e-07,-Inf
chr13,59562708,0.470228343420964,0.37851162325373,0.00580336691932455,-2.32192809488736
chr13,59587725,1,0.0931094043914815,0.000186298023747123,-2.50250034052918
chr13,59587738,1,-0.0588936890535684,0.00477564062199112,-1.84799690655495
chr13,59605547,,0,0.00302425406177723,-1.07800251200127
chr13,59705045,0.00375221010087384,-1.87446911791614,0.639994010577447,0.830074998557688
chr13,59741764,0.00670727445599186,2.97400479146706,1,-0.0995356735509146
chr13,59751123,0.00544398180520247,1.48542682717024,0.315094877929333,-0.37851162325373
chr13,59768331,1,0.0931094043914815,0.00955145160543045,-Inf
chr13,59940345,0.248849799074792,-0.341036917835067,0.00543942554967416,-2.65896308216493
chr13,60070067,1,-0.115477217419936,0.00477564062199112,-1.58496250072116
chr13,60348432,0.0536574565582288,-0.874469117916141,0.00303831848229099,-Inf
chr13,60675319,0.348442576594735,0.678071905112638,0.00700094198944863,-3
chr13,60687051,,0,0.000291800668660191,-1.67807190511264
chr13,60687062,,0,0.00165843785278535,-1.1926450779424
chr13,60687074,0.683794760808651,-0.192645077942396,0.00690904561401976,-1.24792751344359
chr13,60687111,,0,0.00526655932400423,-1.13750352374994
chr13,60687139,0.813723894342662,0.125530882083859,0.00041123711785568,-1.37851162325373
chr13,60687213,,0,0.00236210947671565,-1
chr13,60687228,1,-0.106915203916512,0.000358786000351821,-3.40087943628218
chr13,60806021,0.875594724383906,0.387023123109247,0.00712589898185288,-3.8073549220576
chr13,61023158,0.00446261040300207,-2.2184235191335,0.876945932715299,-1.24100809950379
chr13,61143339,0.00876598611717608,0.765534746362977,0.441213286148615,-0.180572245641821
chr13,61724266,0.000763615561300921,Inf,1,-0.125530882083859
chr13,61994609,0.313499945583588,-1.22239242133645,0.00434319293161145,1.71989208080726
chr13,62808154,0.00940889603975207,-1.75899190049621,0.612833480547888,0.719892080807265
chr13,63135061,0.791970877658734,0.169925001442312,0.00642392173206344,-1.16992500144231
chr13,63150701,0.86999611762139,-0.155278225477911,0.00940889603975208,-2.11150831521699
chr13,63217623,0.576710060699724,0.195920209975257,0.000432145296534173,-1.41831263131171
chr13,63279587,0.00281004728634287,1.78135971352466,0.205903210732068,-0.495957494662411
chr13,63317862,1,0.32930762525296,0.00798161843856452,-Inf
chr13,63322069,0.213893112556688,0.700439718141092,0.00262817654017696,-2.28540221886225
chr13,63609749,0.00694342879531315,1.87446911791614,1,-0.0874628412503394
chr13,63701091,0.0936755713631224,2.4594316186373,0.00497948815163559,-Inf
chr13,63917353,0.00090983963005948,-2.83007499855769,1,0
chr13,64066478,0.0836660272601203,0.807354922057604,0.000116408069911784,-3.4594316186373
chr13,64107456,0.00236701786301612,2.66296501272243,0.824628269936549,0.197939377611909
chr13,64107758,0.00403280687721971,3.43538614467065,0.080518683880858,0.652076696579693
chr13,64107771,1.26725970683763e-05,4.15130932327497,0.631270445183598,0.241008099503795
chr13,64107781,5.35061715312051e-05,3.18442457113743,1,-0.055141554192461
chr13,64107824,4.97456717714078e-05,4.01792190799726,0.961038499925842,0.15200309344505
chr13,64323853,0.898145731414668,0.106915203916512,0.0030454362764712,-1
chr13,64336778,0.00955145160543045,-1.09953567355091,0.054163115641263,0.96203214980098
chr13,64412735,0.00642443388688212,1.66296501272243,0.0321212511915776,-1.73696559416621
chr13,64833751,0.00584824989023583,-0.658619542446465,0.000448856053756348,0.722466024471091
chr13,64833752,0.0129231763490085,-0.649813645071124,0.00016991734307571,0.807354922057604
chr13,64833808,0.0346538305151044,0.68965987938785,0.000223398804233447,-1.36773178450049
chr13,64834831,0.00683651397626435,-1.02587863182561,0.000517297210523692,1.20645087746743
chr13,64834967,0.403737008869583,-0.70781924850669,0.000996443285520693,1.62744583204267
chr13,64921972,0.0218923417892845,-1,0.00644045351510199,1
chr13,65541520,0.686290647718919,0.534336427651188,0.00275930490511068,1.05062607306997
chr13,65542906,0.00601383254097831,1.40053792958373,0.265583779899921,-0.356143810225275
chr13,65646585,0.00297045240782917,-2.23703919730085,0.00940889603975208,2.11150831521699
chr13,66147603,0.147232255363665,-Inf,0.00354880703335495,Inf
chr13,66639901,0.00866983442507628,0.853158611670729,1,-0.0755510330071769
chr13,67420566,0.00815408453422656,-1.29896694644405,0.116967229877098,1.23703919730085
chr13,68418129,0.00473768401789973,Inf,,0
chr13,68454293,0.0268644719613402,-2.09686153925259,0.00649995663921934,2.4594316186373
chr13,68916841,0.437130711267966,-0.777607578663552,0.00978021596680163,1.26303440583379
chr13,69541883,0.0259022507324519,0.874469117916141,0.00511699456643344,-1.26303440583379
chr13,69541888,0.0330839705188341,1.1963972128035,0.00627131164431756,-1.74893823583228
chr13,69582105,0.000974280416978091,-2.08746284125034,2.28690929537031e-05,2.08746284125034
chr13,69594599,,0,0.00435837963941909,-2
chr13,69594961,,,0.000490074975607429,-2
chr13,69595314,0.313030374031442,0.304511041809953,0.00272822639684924,-1.14839183989267
chr13,69691110,0.0308371678289042,-Inf,0.00473768401789973,Inf
chr13,70246271,0.0292412814168146,0.584962500721156,0.00425724366794614,-1.58496250072116
chr13,70499494,0.0057653401843164,-1.37851162325373,1,0.070389327891398
chr13,71192075,,0,0.00609263819263337,-0.584962500721156
chr13,71216544,0.00700094198944863,-2.16992500144231,1,0.736965594166206
chr13,71404627,0.00834743752240013,0.874469117916141,,0
chr13,71907291,0.0968750750262746,-Inf,0.000471934488341289,Inf
chr13,73156008,0.000324084505116815,-Inf,0.0287824432999275,Inf
chr13,74890143,0.0057306789289227,-3.00856201350342,0.646503756432724,1.70043971814109
chr13,75008295,0.787631762384055,-0.459431618637297,0.00423079601159182,1.0703893278914
chr13,75798868,0.00293535285706989,-Inf,0.931925286171485,Inf
chr13,75891655,0.00274408364785806,-1.26303440583379,0.128892357323278,-2.4374053123073
chr13,76017895,0.245949717070468,-Inf,0.00860807885646543,Inf
chr13,76024814,1,0.0995356735509144,0.000116408069911784,-3.4594316186373
chr13,76128964,0.00705099644487533,-2.30812229536233,1,0.415037499278844
chr13,76580070,0.86439477984566,0.237039197300849,0.00101500094711307,-3.4594316186373
chr13,77439373,0.00959625064086456,-1.3275746580285,0.0364698303560266,1.28950661719498
chr13,77490665,0.00492743010339407,-1.22239242133645,0.152078080792976,0.981384321832653
chr13,78942654,0.0187513872281723,-1,0.00942353601719398,1
chr13,79969750,0.00104773043684419,-3.32192809488736,0.25201265795121,2
chr13,80916687,0.00385205206578479,1.09953567355091,0.465693488969276,-0.415037499278844
chr13,80920983,0.00251232291074526,-1.90689059560852,1,0.206450877467426
chr13,80921169,0.00442184525142609,-2.12553088208386,0.272253581062999,-Inf
chr13,80921174,0.00755750818575659,-1.5405683813627,0.0718136605525434,-Inf
chr13,80921181,0.00477564062199112,-1.84799690655495,0.463649843252427,-1.70043971814109
chr13,81051069,0.00051790743911812,-2.82442843541655,1,-Inf
chr13,81136519,0.241566586968973,0.584962500721156,0.00544398180520247,-1.48542682717024
chr13,81279594,1,-0.0443941193584534,0.00191946449921976,-Inf
chr13,81281063,0.0443784273454869,-0.777607578663552,0.00111434378478495,-3.8073549220576
chr13,82065847,0.00818735631881773,0.637429920615292,0.55748013486287,-0.192645077942396
chr13,82466800,0.0701567295816794,-1.46948528330122,0.00445291853227734,2
chr13,83131945,0.540193972310734,0.511899038531433,0.00923649005522601,-Inf
chr13,83451335,,0,0.00697296978036014,-1.13750352374994
chr13,83483012,0.60695812900937,-0.160464672193246,0.00418101790287056,-1.324962154977
chr13,83528296,0.0012986175553826,-2.70781924850669,0.296676110079452,1.71989208080726
chr13,83530559,0.000295828312305896,-2.52546148897249,0.0286692129733823,1.81496810616748
chr13,83571546,0.931925286171485,-Inf,0.00300896961963776,Inf
chr13,83597543,0.00779871007273813,-3.09686153925259,1,-0.241008099503795
chr13,83763592,0.000436618665534755,1.72489276186563,1,-0.110182917750423
chr13,85084862,0.00834743752240013,0.874469117916141,0.14656475793393,-0.347923303420307
chr13,85724247,1,0.15200309344505,0.00207405764060172,-3
chr13,85724342,0.50776519266713,0.377069649079823,0.000116408069911784,-Inf
chr13,85724450,1,0.115477217419936,2.0400569604671e-05,-Inf
chr13,85751499,0.0669952266081694,-1.22239242133645,0.00302462011216226,1.58496250072116
chr13,86357313,0.0931207426476714,-1.08488889758651,0.00298439267226838,1.22239242133645
chr13,86413196,0.256005905247488,-0.906890595608519,0.00959773025908889,0.906890595608519
chr13,87564699,0.00913767400791883,0.584962500721156,0.09007948117211,-0.347923303420307
chr13,88061713,0.00164154029682159,-1.71989208080726,1,0
chr13,88508076,0.00862015338941815,-0.800468536472364,0.528832419688242,0.415037499278844
chr13,89351585,0.00319865531643995,-Inf,0.0178520875117856,Inf
chr13,89428629,0.00602401319549723,-2.09686153925259,0.632142422148543,1
chr13,89433768,,,0.00198944876768324,-2.2844533894687
chr13,91142683,0.00989978996862994,-Inf,0.0163102621019971,Inf
chr13,91168907,0.00491055616217265,2.11547721741994,0.0125179860711803,-1.70043971814109
chr13,91169594,0.00208924961398474,-1.49749965947082,0.119670672792709,-Inf
chr13,91353536,0.00982327450751925,-2.32192809488736,0.415005990420322,-Inf
chr13,91368294,0.424522286784476,-0.393011192948845,0.00847648730957547,-2.37637587890974
chr13,91421786,0.00597839877346458,-Inf,0.926139925877872,Inf
chr13,91464175,0.0221749234774012,0.875958736056628,1.13130252716327e-06,-4.03642340824987
chr13,91503007,0.00379893612147442,-3.38702312310925,1,0.628031222613042
chr13,91503190,0.137753663738268,-0.594361198723406,0.00818157822172164,-3.03242147769238
chr13,91506008,0.00327084836623502,-3.15987133677839,1,-Inf
chr13,91506009,0.000821240997104121,-1.86507041991389,0.451260468164094,-Inf
chr13,91978688,0.00393374234979986,2,0.941865346787233,-0.115477217419936
chr13,92104507,0.0629078322097682,1.1926450779424,0.000669729449021829,-2.58496250072116
chr13,92104596,0.189313173926138,0.722466024471091,0.00477564062199112,-1.84799690655495
chr13,92584113,0.30325144996057,0.447458976971221,0.00955145160543045,-1.44057259138598
chr13,92636776,0.009274280002696,-3,0.901817324731722,-Inf
chr13,93189084,0.718631513457592,0.244418727666447,0.00104773043684418,-3.2184235191335
chr13,93341543,1,0.0809199953835675,0.00071021425298483,-2.34395440121736
chr13,93389216,,0,0.00604924266600476,-1.1926450779424
chr13,93777273,0.00307491025857245,2.2129937233342,0.332372838940027,-0.540568381362703
chr13,93852180,0.00580458054945589,1.8073549220576,1,-0.082462160191973
chr13,93852590,0.00815408453422656,1.29896694644405,1,0.0229611484433113
chr13,94021708,1,-0.241008099503795,0.000399246963201982,-3.4594316186373
chr13,94184120,0.951852400752399,-0.169925001442312,0.000821060516612006,-Inf
chr13,94295567,0.252559317185168,0.362570079384708,0.00821021557733965,-1.22239242133645
chr13,94439749,0.304503420790712,0.371968777386958,2.26669784251555e-05,-3.49749965947082
chr13,94728609,0.270791273274502,0.62148837674627,0.000441832719713911,-Inf
chr13,94814237,0.213597369070562,1.22239242133645,0.0050693095567016,-3.58496250072116
chr13,94940933,0.00343405972397926,-1.90000421002328,0.337156909976616,-2
chr13,94970095,0.000429693247847043,-2.90689059560852,0.609797570656668,-Inf
chr13,94970123,0.000332522316700863,-2.4594316186373,0.580317029866957,-1.86249647625006
chr13,94970141,0.00243673480898901,-1.58496250072116,0.271808943761209,-1.66296501272243
chr13,94970158,0.00249904471876178,-1.88452278258006,0.721761067358317,-1
chr13,95447222,0.0195174811821777,-Inf,0.00319865531643994,Inf
chr13,95639380,0.0186786863350737,1.50814690367033,0.0002173762225806,-3.83007499855769
chr13,95639493,0.00327084836623502,1.5625946876927,0.0141105688015832,-1.46948528330122
chr13,95703592,0.00586990448386892,-2.66985139830767,0.608407800232998,1.32192809488736
chr13,95790899,0.360337472839599,0.376969458445324,0.00104773043684418,-2.4594316186373
chr13,95880725,0.00216914331749296,-1.71424551766612,0.368669297946637,-1.90046432644909
chr13,95912415,,0,0.000621270334403083,-3.58496250072116
chr13,95912435,1,-0.0179219079972625,0.00117042491364619,-3.41503749927884
chr13,95960177,0.000710670170979251,Inf,1,-0.0524674198941355
chr13,96038293,0.358111673107677,0.37851162325373,0.00313126463029205,-Inf
chr13,96106673,0.446226186999543,0.825970600224951,0.00177407844588613,-Inf
chr13,96746265,0.00373494285215325,-3.58496250072116,1,-Inf
chr13,96746274,0.00540277980904562,-Inf,,
chr13,96746277,0.0094673543903137,-Inf,,
chr13,96761352,0.787641882784938,-0.156119201917282,0.00393862857198798,-1.26748031086499
chr13,96936635,0.00626475407728814,Inf,0.0363030479221009,-2.08246216019197
chr13,96972196,0.00109803316630378,1.73696559416621,0.143453215242461,-0.459431618637297
chr13,97104249,0.0629078322097682,-1.1926450779424,0.000794181228634057,1.41503749927884
chr13,97129253,0.402194822339485,-1.85561009066483,0.000161635194024394,4.24792751344359
chr13,97272382,0.329225145599342,-0.819427754358179,0.00783190294565226,1.58496250072116
chr13,97410683,0.00403332658816585,-Inf,0.654001120664954,Inf
chr13,97410707,1.28906330462124e-05,-3.61297687689075,0.80588994399608,-Inf
chr13,97418581,1,-Inf,0.000454383412466275,Inf
chr13,97618303,0.364168283075859,0.437063805608843,0.00159722729039402,-2.17402939977505
chr13,97666979,0.000778241393537442,-1.37851162325373,1,-0.321928094887362
chr13,97680655,0.588732514002092,-0.502500340529183,0.00626475407728814,1.08746284125034
chr13,97903017,1,-0.0874628412503394,0.00379893612147442,-1.29104878200339
chr13,97903025,0.975439398878778,-0.0931094043914815,0.00942140928978595,-1.16992500144231
chr13,97923367,0.00182349821905565,-1.87446911791614,1,0.321928094887362
chr13,97928013,,,0.00109803316630378,Inf
chr13,97940677,1,0.0874628412503394,0.00759201184730878,3.16992500144231
chr13,97955302,0.120238697943266,0.347923303420307,0.000300358260566121,-1.37851162325373
chr13,97974788,0.00398311183505092,-2.25986712675511,0.497279652783421,-Inf
chr13,98012081,0.0879122832093008,0.736965594166206,0.00867538971069618,-1.61143471208235
chr13,98017384,0.331563273027756,0.46948528330122,0.0069167126326294,-1.88452278258006
chr13,98028208,0.00700094198944863,-2.28950661719498,0.262834694936511,-Inf
chr13,98043976,0.157949335592638,0.362570079384708,0.000666867657650281,-2
chr13,98044007,0.958707135814676,0.098110085449848,0.00219303968602907,-Inf
chr13,98311749,0.000667844573478871,-1.58496250072116,0.0050205432505276,1.58496250072116
chr13,98317805,0.009274280002696,1.13750352374994,0.0435523877592228,-0.678071905112638
chr13,98409321,0.213032951350964,0.613531652917927,0.00871028430304806,-1.76553474636298
chr13,98429904,0.00602484301580912,-1.4594316186373,0.777914344074949,0.874469117916141
chr13,98546411,0.00208930709042784,-Inf,1,Inf
chr13,98813799,0.00111987823481616,-Inf,,
chr13,99030699,0.0536574565582287,-Inf,0.000503805261466829,Inf
chr13,99032917,0.00592350653634395,1.37851162325373,0.81457437531991,-0.222392421336448
chr13,99102502,5.63565858868637e-06,-Inf,,
chr13,99102554,9.85925293392809e-08,-Inf,0.575605617212567,Inf
chr13,99102567,3.83851792213977e-05,-3.05444778402238,0.540945615683702,1.29545588352617
chr13,99102568,0.000223642098793184,-2.8073549220576,0.196888422027625,1.88981708224958
chr13,99167001,0.558612035456878,0.444784842672896,0.0090874674524392,0.777607578663552
chr13,99345525,0.00335953323805889,2.72489276186563,0.399132760207541,-0.637429920615292
chr13,99488238,0.00300318396590551,1.37696945844532,0.709388115014226,-0.180572245641821
chr13,99503506,0.00837406390315898,-Inf,1,Inf
chr13,99938951,0.00445291853227734,-2,0.0139697819212135,1.73696559416621
chr13,100054946,0.00346205940405888,-1.32192809488736,0.0308371678289042,1.32192809488736
chr13,100522213,0.00425724366794614,1.58496250072116,,0
chr13,100600594,0.00248851986824069,1.22239242133645,0.292168601016456,-0.321928094887362
chr13,100600604,0.00487939205205371,1.22881869049588,1,-0.076815597050831
chr13,100668478,0.000137480672393858,-1.34792330342031,0.297809312760241,0.678071905112638
chr13,100668488,0.000640173642654733,-1.87071698305503,0.0808926541268659,1.35614381022528
chr13,100668500,0.00547896470705055,-0.758991900496205,0.140716287599524,0.62148837674627
chr13,100750858,0.00403332658816585,3.32192809488736,0.0545995231399639,-1.87446911791614
chr13,100786927,0.00527728592999368,-2.41142624572647,0.60409194150598,1.07800251200127
chr13,100831358,0.0643669030468074,-1.21501289097085,0.00703025831808492,1.32192809488736
chr13,101019043,0.00761640021678005,2.12928301694497,0.83411495290296,0.192645077942396
chr13,101233734,0.00526655932400423,1.13750352374994,0.0392667461843196,-0.807354922057604
chr13,101501021,0.00565759781506436,-1.41503749927884,0.101277216633276,1.16992500144231
chr13,101501542,1,0.0857298740258841,0.00296375724186762,-1.76755391399963
chr13,101626064,0.177143324051079,0.415037499278844,0.00185224061066862,-1.91253715874966
chr13,101691920,0.0004221533741128,-2.54432051622381,0.257431301611322,1.48542682717024
chr13,101699689,,0,0.00893417913557344,-1.32192809488736
chr13,101715155,0.00561287426670144,-1.32192809488736,1,0.0995356735509144
chr13,101737689,0.0020843947874751,-2.50250034052918,0.567366314031813,1.50250034052918
chr13,101737958,0.00921565276238596,-2.22239242133645,1,-1
chr13,101737959,0.00641628329430739,-2.13750352374994,1,-1
chr13,101738379,0.941865346787233,-0.115477217419936,0.00539147962723467,-1.38702312310925
chr13,101966791,1,0.131789872555541,0.00869220964059943,-Inf
chr13,102122412,,0,0.00659046518958724,-1
chr13,102533946,0.848102333556671,0.164630701772799,0.00066577955275126,-3.23703919730085
chr13,102567168,,0,0.00156213634174445,-2.58496250072116
chr13,102652305,1,-0.0874628412503394,0.00630369025600581,-1.13492958008611
chr13,102652532,1,-0.115477217419936,8.76994237559024e-05,-3.58496250072116
chr13,102693879,1,-0.15200309344505,0.00768280835509066,0.847148511916629
chr13,102734768,0.387232064048343,-Inf,0.00992838718145862,Inf
chr13,102919292,0.354699191843727,-0.584962500721156,0.00379752134487986,1.08746284125034
chr13,103095332,0.11813840617948,-1.65207669657969,0.00135857712458014,2.2667865406949
chr13,103122952,0.162625272847254,-0.84799690655495,0.00377223957447398,-Inf
chr13,103841357,0.194924452513658,-0.485426827170242,0.000213544070160796,-3.83650126771712
chr13,103994306,0.625954921990403,0.180572245641821,0.00243673480898901,-1.58496250072116
chr13,104040627,0.00830314788653748,-1.24709286196477,0.504050674361545,0.532495080827021
chr13,104112329,0.000108773035140969,-Inf,0.181304906134995,Inf
chr13,104177107,0.00819509055671525,1.28010791919274,0.379180048140929,-0.321928094887362
chr13,104314115,0.0213462082179317,0.830074998557688,0.00511699456643344,-1.26303440583379
chr13,104948601,0.00403332658816585,-2,0.617075077451974,-1.41503749927884
chr13,105087824,0.268185146951746,0.247927513443586,0.00377308352570641,-1.16992500144231
chr13,105519467,0.0967441363933005,-1.1963972128035,0.00554265892762624,1.32192809488736
chr13,105695953,0.00594730766695801,-1.11547721741994,0.0806233062358365,0.963474123974886
chr13,105735211,0.153184756581203,0.497499659470817,0.00403280687721971,-1.37196877738696
chr13,105841542,0.363177714610563,-0.678071905112637,0.00541793134775681,1.18057224564182
chr13,106094524,0.0084046645500534,-1.12928301694497,0.0264478521429109,1.22239242133645
chr13,106471344,0.00274408364785806,1.26303440583379,0.22354287457132,-0.321928094887362
chr13,106691804,,0,0.00863602746435901,-1.4594316186373
chr13,106700481,0.00748188273732918,-2.08091999538357,0.550384079318527,-1.92599941855622
chr13,107039801,0.495029766380898,0.362570079384708,0.00297045240782917,-2.23703919730085
chr13,107208157,0.00431230775693023,-1.51986747249927,1,-0.415037499278844
chr13,107208207,0.00480956978295557,-1.2667865406949,0.169197398062522,-1.62803122261304
chr13,107313383,0.00604924266600475,1.1926450779424,,0
chr13,107478698,0.00316915618952306,1.16046467219325,0.253202539738477,-0.427110331579419
chr13,107812260,0.00927428000269601,-1.73696559416621,1,-0.447458976971221
chr13,107812289,0.00446261040300207,-2.2184235191335,1,-0.347923303420307
chr13,107846728,0.00860807885646543,-Inf,1,Inf
chr13,107847381,1,-0.0848888975865131,0.000701837242657612,-Inf
chr13,107847420,1,-0.115477217419936,2.41662011673303e-05,-Inf
chr13,107847452,0.420748611621706,0.289506617194985,4.14118884265783e-05,-2.58496250072116
chr13,107847620,1,-0.125530882083859,0.00528791377006492,-2.04439411935845
chr13,107847732,,0,0.00368051456543157,-1.48542682717024
chr13,107879538,1.66246158794517e-05,-Inf,,
chr13,107879593,0.000115767981868229,-Inf,,
chr13,107894730,0.000451055259704138,-2.32192809488736,0.0239643093846134,2.07400058144378
chr13,107899942,1,0,0.00545756580554138,-2.04182017569463
chr13,107927740,0.429859928245271,-Inf,0.00393374234979986,Inf
chr13,108170753,0.206562663296822,-0.387023123109247,0.000917991877908094,-2.07240849552805
chr13,108170916,,0,0.000420851266493702,-2.13750352374994
chr13,108250427,0.0733574335101809,-1.97400479146706,0.00124883098808842,2.32192809488736
chr13,108273241,0.009274280002696,1.13750352374994,0.211243802365606,-0.485426827170242
chr13,108338355,0.57836128362998,-0.299560281858908,0.000983412003245899,-3.15987133677839
chr13,108338527,,0,0.00201729698434267,-2
chr13,108453541,0.000533898693222285,-3.55254102302878,1,-Inf
chr13,108467256,0.932413735959712,-0.14147242595288,1.30944001213716e-05,-Inf
chr13,108525188,0.0802298759297786,-0.944858445807539,0.00626475407728812,1.39231742277876
chr13,108542629,,0,0.00851138427111992,-1.1926450779424
chr13,108766311,0.00326965769623714,1.72489276186563,0.510103802102925,-0.217098121666935
chr13,108852212,0.0093714519561651,-0.96203214980098,0.054163115641263,0.96203214980098
chr13,108914845,0.00712589898185288,-3.8073549220576,1,-Inf
chr13,108914846,0.00445291853227733,-1.87446911791614,0.463652495869384,-1.82597060022495
chr13,109192275,0.00013863492182432,-Inf,,
chr13,109232305,0.00524402238357423,Inf,0.827038122216554,0.263034405833794
chr13,109232332,0.00243673480898901,Inf,0.72164387647363,-0.415037499278844
chr13,109262343,0.859176105328655,0.37851162325373,0.00830282359796786,-Inf
chr13,109278032,0.0034878996879982,1.35049724708413,0.43959729282204,-0.350497247084133
chr13,109444227,0.00243673480898901,-1.58496250072116,0.121642368255897,1.09953567355091
chr13,109446195,0.00383092022486717,-Inf,,
chr13,109446213,0.00578541459835493,-3.56985560833095,1,-Inf
chr13,109449896,,0,0.00220438694903001,-2.32192809488736
chr13,109481562,0.476178079279003,0.327574658028504,0.00293403921648246,-Inf
chr13,109481575,0.476178079279003,0.327574658028504,0.00293403921648246,-Inf
chr13,109481582,,0,0.000222918468972418,-Inf
chr13,109481692,0.194254905244769,1.04182017569463,6.50319644846121e-05,-Inf
chr13,109481694,0.505343217430342,0.321928094887362,0.000408829767520938,-1.58496250072116
chr13,109502053,0.00367266017651123,-0.807354922057604,0.215569252730188,0.54432051622381
chr13,109541591,,0,0.00424169854403508,-1.4594316186373
chr13,109546385,0.00478076268190403,-2.28540221886225,1,0.700439718141092
chr13,109546421,0.00105998576217642,-2.65207669657969,0.846450596876591,1
chr13,109546426,0.00228330702270521,-2.02236781302845,1,-0.678071905112638
chr13,109546510,0.00927428000269601,-Inf,0.642163003432669,Inf
chr13,109546570,0.00154180109278362,-Inf,0.315935906961404,Inf
chr13,109611871,1,0.07716786052246,0.00251147035036519,-1.70360699721978
chr13,109612464,0.540945615683702,0.289506617194985,0.00185224061066862,-2.63742992061529
chr13,109671300,0.0124193306515523,1.58496250072116,0.000325777615623429,-2.50250034052918
chr13,109686865,0.0321212511915776,1.73696559416621,0.00751383516118728,-1.73696559416621
chr13,109802443,0.967409476776698,0.125530882083859,0.00626475407728814,-1.08746284125034
chr13,109823729,0.152128108829206,0.92283213947754,0.00362400254463596,-2.61470984411521
chr13,109901994,1,0.0588936890535686,0.000382666818687985,-2.32192809488736
chr13,110094563,0.00215489223705754,-2.29545588352617,0.0303828219765775,2
chr13,110399074,0.397231412667808,-0.906890595608519,0.00216914331749296,1.71424551766612
chr13,110471507,0.352345523371378,-0.332575339086871,0.004152737880312,-Inf
chr13,110765111,0.00602401319549723,1.5077946401987,0.735447729426786,0.192645077942396
chr13,110977679,0.00545756580554137,-2.18057224564182,0.436887276102827,1
chr13,110994699,,0,0.00083033941086628,-2.58496250072116
